./imgs/deer/train_254.jpg deer
./imgs/deer/train_263.jpg deer
./imgs/deer/train_268.jpg deer
./imgs/deer/train_272.jpg deer
./imgs/deer/train_296.jpg deer
./imgs/deer/train_299.jpg deer
./imgs/deer/train_310.jpg deer
./imgs/deer/train_336.jpg deer
./imgs/deer/train_343.jpg deer
./imgs/deer/train_345.jpg deer
./imgs/deer/train_346.jpg deer
./imgs/deer/train_363.jpg deer
./imgs/dog/train_27.jpg dog
./imgs/dog/train_40.jpg dog
./imgs/dog/train_51.jpg dog
./imgs/dog/train_56.jpg dog
./imgs/dog/train_70.jpg dog
./imgs/dog/train_81.jpg dog
./imgs/dog/train_83.jpg dog
./imgs/dog/train_107.jpg dog
./imgs/dog/train_128.jpg dog
./imgs/dog/train_148.jpg dog
./imgs/dog/train_156.jpg dog
./imgs/dog/train_157.jpg dog
./imgs/dog/train_167.jpg dog
./imgs/dog/train_173.jpg dog
./imgs/dog/train_177.jpg dog
./imgs/dog/train_182.jpg dog
./imgs/dog/train_183.jpg dog
./imgs/dog/train_195.jpg dog
./imgs/dog/train_198.jpg dog
./imgs/dog/train_215.jpg dog
./imgs/dog/train_217.jpg dog
./imgs/dog/train_239.jpg dog
./imgs/dog/train_260.jpg dog
./imgs/dog/train_277.jpg dog
./imgs/dog/train_285.jpg dog
./imgs/dog/train_297.jpg dog
./imgs/dog/train_305.jpg dog
./imgs/dog/train_324.jpg dog
./imgs/dog/train_337.jpg dog
./imgs/dog/train_339.jpg dog
./imgs/dog/train_359.jpg dog
./imgs/dog/train_374.jpg dog
./imgs/frog/train_0.jpg frog
./imgs/frog/train_19.jpg frog
./imgs/frog/train_22.jpg frog
./imgs/frog/train_23.jpg frog
./imgs/frog/train_25.jpg frog
./imgs/frog/train_72.jpg frog
./imgs/frog/train_95.jpg frog
./imgs/frog/train_103.jpg frog
./imgs/frog/train_104.jpg frog
./imgs/frog/train_117.jpg frog
./imgs/frog/train_124.jpg frog
./imgs/frog/train_125.jpg frog
./imgs/frog/train_132.jpg frog
./imgs/frog/train_143.jpg frog
./imgs/frog/train_151.jpg frog
./imgs/frog/train_154.jpg frog
./imgs/frog/train_164.jpg frog
./imgs/frog/train_187.jpg frog
./imgs/frog/train_200.jpg frog
./imgs/frog/train_204.jpg frog
./imgs/frog/train_209.jpg frog
./imgs/frog/train_210.jpg frog
./imgs/frog/train_224.jpg frog
./imgs/frog/train_228.jpg frog
./imgs/frog/train_231.jpg frog
./imgs/frog/train_232.jpg frog
./imgs/frog/train_234.jpg frog
./imgs/frog/train_235.jpg frog
./imgs/frog/train_242.jpg frog
./imgs/frog/train_243.jpg frog
./imgs/frog/train_245.jpg frog
./imgs/frog/train_248.jpg frog
./imgs/horse/train_7.jpg horse
./imgs/horse/train_11.jpg horse
./imgs/horse/train_12.jpg horse
./imgs/horse/train_37.jpg horse
./imgs/horse/train_43.jpg horse
./imgs/horse/train_52.jpg horse
./imgs/horse/train_68.jpg horse
./imgs/horse/train_73.jpg horse
./imgs/horse/train_84.jpg horse
./imgs/horse/train_85.jpg horse
./imgs/horse/train_87.jpg horse
./imgs/horse/train_113.jpg horse
./imgs/horse/train_114.jpg horse
./imgs/horse/train_131.jpg horse
./imgs/horse/train_133.jpg horse
./imgs/horse/train_152.jpg horse
./imgs/horse/train_163.jpg horse
./imgs/horse/train_172.jpg horse
./imgs/horse/train_178.jpg horse
./imgs/horse/train_181.jpg horse
./imgs/horse/train_191.jpg horse
./imgs/horse/train_211.jpg horse
./imgs/horse/train_230.jpg horse
./imgs/horse/train_237.jpg horse
./imgs/horse/train_256.jpg horse
./imgs/horse/train_267.jpg horse
./imgs/horse/train_289.jpg horse
./imgs/horse/train_294.jpg horse
./imgs/horse/train_318.jpg horse
./imgs/horse/train_320.jpg horse
./imgs/horse/train_321.jpg horse
./imgs/horse/train_329.jpg horse
./imgs/ship/train_8.jpg ship
./imgs/ship/train_62.jpg ship
./imgs/ship/train_69.jpg ship
./imgs/ship/train_92.jpg ship
./imgs/ship/train_100.jpg ship
./imgs/ship/train_106.jpg ship
./imgs/ship/train_111.jpg ship
./imgs/ship/train_135.jpg ship
./imgs/ship/train_139.jpg ship
./imgs/ship/train_155.jpg ship
./imgs/ship/train_161.jpg ship
./imgs/ship/train_170.jpg ship
./imgs/ship/train_190.jpg ship
./imgs/ship/train_192.jpg ship
./imgs/ship/train_193.jpg ship
./imgs/ship/train_216.jpg ship
./imgs/ship/train_221.jpg ship
./imgs/ship/train_222.jpg ship
./imgs/ship/train_240.jpg ship
./imgs/ship/train_244.jpg ship
./imgs/ship/train_246.jpg ship
./imgs/ship/train_252.jpg ship
./imgs/ship/train_259.jpg ship
./imgs/ship/train_280.jpg ship
./imgs/ship/train_290.jpg ship
./imgs/ship/train_291.jpg ship
./imgs/ship/train_309.jpg ship
./imgs/ship/train_328.jpg ship
./imgs/ship/train_353.jpg ship
./imgs/ship/train_365.jpg ship
./imgs/ship/train_379.jpg ship
./imgs/ship/train_397.jpg ship
./imgs/truck/train_1.jpg truck
./imgs/truck/train_2.jpg truck
./imgs/truck/train_14.jpg truck
./imgs/truck/train_15.jpg truck
./imgs/truck/train_16.jpg truck
./imgs/truck/train_31.jpg truck
./imgs/truck/train_50.jpg truck
./imgs/truck/train_53.jpg truck
./imgs/truck/train_67.jpg truck
./imgs/truck/train_71.jpg truck
./imgs/truck/train_76.jpg truck
./imgs/truck/train_88.jpg truck
./imgs/truck/train_102.jpg truck
./imgs/truck/train_109.jpg truck
./imgs/truck/train_110.jpg truck
./imgs/truck/train_118.jpg truck
./imgs/truck/train_122.jpg truck
./imgs/truck/train_127.jpg truck
./imgs/truck/train_146.jpg truck
./imgs/truck/train_147.jpg truck
./imgs/truck/train_166.jpg truck
./imgs/truck/train_186.jpg truck
./imgs/truck/train_188.jpg truck
./imgs/truck/train_202.jpg truck
./imgs/truck/train_205.jpg truck
./imgs/truck/train_208.jpg truck
./imgs/truck/train_214.jpg truck
./imgs/truck/train_219.jpg truck
./imgs/truck/train_225.jpg truck
./imgs/truck/train_265.jpg truck
./imgs/truck/train_269.jpg truck
./imgs/truck/train_270.jpg truck
